game_id,color,team_id,team_region,player_id,player_tag,core_shots,core_goals,core_saves,core_assists,core_score,core_shooting_percentage,boost_bpm,boost_bcpm,boost_avg_amount,boost_amount_collected,boost_amount_stolen,boost_amount_collected_big,boost_amount_stolen_big,boost_amount_collected_small,boost_amount_stolen_small,boost_count_collected_big,boost_count_stolen_big,boost_count_collected_small,boost_count_stolen_small,boost_amount_overfill,boost_amount_overfill_stolen,boost_amount_used_while_supersonic,boost_time_zero_boost,boost_percent_zero_boost,boost_time_full_boost,boost_percent_full_boost,boost_time_boost_0_25,boost_time_boost_25_50,boost_time_boost_50_75,boost_time_boost_75_100,boost_percent_boost_0_25,boost_percent_boost_25_50,boost_percent_boost_50_75,boost_percent_boost_75_100,movement_avg_speed,movement_total_distance,movement_time_supersonic_speed,movement_time_boost_speed,movement_time_slow_speed,movement_time_ground,movement_time_low_air,movement_time_high_air,movement_time_powerslide,movement_count_powerslide,movement_avg_powerslide_duration,movement_avg_speed_percentage,movement_percent_slow_speed,movement_percent_boost_speed,movement_percent_supersonic_speed,movement_percent_ground,movement_percent_low_air,movement_percent_high_air,positioning_avg_distance_to_ball,positioning_avg_distance_to_ball_possession,positioning_avg_distance_to_ball_no_possession,positioning_avg_distance_to_mates,positioning_time_defensive_third,positioning_time_neutral_third,positioning_time_offensive_third,positioning_time_defensive_half,positioning_time_offensive_half,positioning_time_behind_ball,positioning_time_in_front_ball,positioning_time_most_back,positioning_time_most_forward,positioning_goals_against_while_last_defender,positioning_time_closest_to_ball,positioning_time_farthest_from_ball,positioning_percent_defensive_third,positioning_percent_offensive_third,positioning_percent_neutral_third,positioning_percent_defensive_half,positioning_percent_offensive_half,positioning_percent_behind_ball,positioning_percent_in_front_ball,positioning_percent_most_back,positioning_percent_most_forward,positioning_percent_closest_to_ball,positioning_percent_farthest_from_ball,demo_inflicted,demo_taken,advanced_goal_participation,advanced_rating,advanced_mvp,winner,platform,platform_id,car_id,car_name,steering_sensitivity,camera_fov,camera_height,camera_pitch,camera_distance,camera_stiffness,camera_swivel_speed,camera_transition_speed
62ee9435c437fde7e02dab0c,blue,60bb483e6d9c1362119ca7cd,Sub-Saharan Africa,61731962f8090ec745288a9a,SkillSteal,5,1,1,2,399,20.0,411.0,441.18698,51.79,2468.0,377.0,1890.0,200.0,578.0,177.0,24.0,2.0,51.0,16.0,434.0,3.0,324.0,32.19,9.5906315,24.06,7.1683946,111.59,84.79,66.52,69.66,33.554848,25.496151,20.002405,20.946598,1487.0,486212.0,37.99,142.18,169.07,213.7,124.07,11.47,12.23,116.0,0.11,64.652176,48.410835,40.711258,10.877908,61.190014,35.525715,3.2842746,2929.0,2874.0,2991.0,3799.0,168.58,115.8,64.87,233.84,115.41,252.8,96.45,102.0,104.3,1.0,110.5,107.1,48.26915,18.57409,33.156765,66.9549,33.045097,72.38368,27.616322,30.389702,31.07496,32.922176,31.909187,3.0,1.0,75.0,1.5635661720031258,FALSE,TRUE,steam,76561198049806548,4284,Fennec,1.4,110.0,100.0,-5.0,270.0,0.4,8.0,1.6
62ee9435c437fde7e02dab0c,blue,60bb483e6d9c1362119ca7cd,Sub-Saharan Africa,60bb4abf6d9c1362119ca7d4,Snowyy,2,0,1,2,312,0.0,415.0,427.60098,40.34,2392.0,586.0,1632.0,375.0,760.0,211.0,18.0,4.0,69.0,19.0,167.0,24.0,490.0,38.35,11.425931,12.09,3.6020734,181.04,61.93,46.59,51.82,53.03181,18.141075,13.647548,15.179565,1649.0,545556.0,75.01,148.84,129.43,193.1,140.79,19.38,7.57,70.0,0.11,71.695656,36.636658,42.130886,21.23245,54.66074,39.853367,5.4858885,2822.0,2673.0,2964.0,3669.0,182.41,112.19,58.68,240.04,113.23,262.43,90.84,114.7,106.4,0.0,111.6,99.1,51.633266,16.610054,31.75668,67.94803,32.05197,74.28596,25.714045,34.17352,31.70063,33.24991,29.52568,0.0,0.0,50.0,0.9792407396151913,FALSE,TRUE,steam,76561198409065326,4284,Fennec,2.0,110.0,90.0,-5.0,270.0,0.45,5.5,1.2
62ee9435c437fde7e02dab0c,orange,621cd6a8c437fde7e02d129b,Asia-Pacific North,5f3d8fdd95f40596eae24148,LCT,3,2,2,0,473,66.66666666666666,510.0,517.6975,52.0,2896.0,605.0,2094.0,389.0,802.0,216.0,24.0,4.0,72.0,20.0,312.0,10.0,589.0,36.9,10.993922,18.3,5.4522696,96.86,64.98,78.81,85.52,29.696173,19.922129,24.162249,26.219458,1701.0,547367.0,81.43,146.41,116.37,183.97,135.89,24.35,7.54,88.0,0.09,73.95652,33.80785,42.53508,23.65707,53.447025,39.47881,7.07417,3078.0,2608.0,3471.0,3793.0,166.94,107.36,69.92,229.9,114.31,254.04,90.17,141.3,94.6,3.0,93.6,125.7,48.498055,20.312592,31.189356,66.79063,33.209377,73.80379,26.196218,42.098675,28.18496,27.88702,37.45084,1.0,3.0,100.0,1.581616340035034,FALSE,FALSE,steam,76561198143210154,403,Dominus,1.0,110.0,100.0,-3.0,270.0,0.5,6.6,1.2
62ee9435c437fde7e02dab0c,orange,621cd6a8c437fde7e02d129b,Asia-Pacific North,5f3d8fdd95f40596eae23f8f,Maxeew,3,0,2,1,308,0.0,453.0,427.24347,43.01,2390.0,685.0,1817.0,487.0,573.0,198.0,21.0,5.0,51.0,18.0,298.0,12.0,291.0,48.8,14.539387,20.73,6.17626,144.06,83.83,27.9,64.35,44.999065,26.185421,8.714937,20.100582,1579.0,507034.0,55.7,144.47,143.87,175.39,143.36,25.29,8.17,91.0,0.09,68.652176,41.81781,41.99221,16.189978,50.979534,41.66957,7.350889,2576.0,2197.0,2842.0,3689.0,147.3,105.13,91.61,204.63,139.41,238.47,105.57,87.8,122.9,1.0,137.9,87.8,42.81479,26.627718,30.557493,59.478546,40.52145,69.31461,30.685385,26.15898,36.61661,41.085682,26.15898,1.0,3.0,50.0,0.8477475552762118,FALSE,FALSE,steam,76561198997404728,23,Octane,2.0,110.0,90.0,-5.0,260.0,0.5,7.0,1.2
62ee9435c437fde7e02dab0c,orange,621cd6a8c437fde7e02d129b,Asia-Pacific North,6283a688c437fde7e02d6a13,Commutator,1,0,0,0,102,0.0,353.0,377.54736,39.91,2112.0,505.0,1271.0,321.0,841.0,184.0,15.0,4.0,73.0,16.0,236.0,78.0,437.0,73.43,21.877605,15.0,4.469074,165.75,68.23,33.52,80.58,47.618362,19.601816,9.62997,23.149849,1662.0,548947.0,66.83,159.86,126.59,197.19,149.04,07.04,8.13,70.0,0.12,72.26087,35.832764,45.25022,18.917006,55.818497,42.188694,1.9928101,3098.0,2781.0,3331.0,3759.0,165.52,106.17,81.59,225.41,127.87,242.7,110.57,116.7,110.8,0.0,96.8,126.5,46.852356,23.094994,30.05265,63.804913,36.195087,68.701,31.299007,34.769394,33.01156,28.840424,37.68919,1.0,0.0,0.0,0.09198571345769262,FALSE,FALSE,steam,76561198286321709,4284,Fennec,1.0,110.0,110.0,-4.0,270.0,0.95,7.5,1.6
62ee9620c437fde7e02dab13,blue,60bb483e6d9c1362119ca7cd,Sub-Saharan Africa,60bb4abf6d9c1362119ca7d4,Snowyy,5,3,1,1,727,60.0,470.0,476.03336,42.26,2693.0,339.0,1925.0,190.0,768.0,149.0,21.0,2.0,67.0,14.0,174.0,9.0,617.0,54.93,16.183014,17.86,5.2617626,137.52,79.12,45.56,71.26,41.240326,23.726984,13.662807,21.369879,1692.0,560546.0,72.98,168.39,115.33,190.69,138.62,27.39,8.53,70.0,0.12,73.565216,32.332493,47.207737,20.45977,53.459488,38.861786,7.6787214,2805.0,2692.0,2939.0,3522.0,183.42,123.02,50.26,253.75,102.95,275.1,81.59,145.2,90.6,1.0,110.2,94.4,51.421364,14.090273,34.48837,71.13821,28.861788,77.12579,22.874203,42.7776,26.691807,32.466194,27.81133,0.0,1.0,100.0,2.144238572280063,TRUE,TRUE,steam,76561198409065326,4284,Fennec,2.0,110.0,90.0,-5.0,270.0,0.45,5.5,1.2
62ee9620c437fde7e02dab13,blue,60bb483e6d9c1362119ca7cd,Sub-Saharan Africa,60bb4abf6d9c1362119ca7d3,Darth.,2,1,1,1,317,50.0,476.0,480.98285,47.78,2721.0,930.0,1918.0,623.0,803.0,307.0,23.0,7.0,58.0,19.0,382.0,76.0,524.0,40.53,11.940606,40.36,11.890523,115.93,82.83,58.33,85.76,33.813618,24.15925,17.01327,25.013851,1652.0,551735.0,68.92,154.56,136.12,219.51,123.25,16.83,5.77,69.0,0.08,71.82609,37.853172,42.981094,19.165741,61.044525,34.275146,4.6803303,2959.0,2999.0,2936.0,3701.0,173.94,106.66,79.0,226.25,133.34,254.17,105.43,119.4,115.6,0.0,102.4,113.6,48.37041,21.968853,29.660734,62.91888,37.08112,70.68131,29.318687,35.17662,34.057095,30.168224,33.467873,1.0,0.0,50.0,1.2181470874874099,FALSE,TRUE,steam,76561198401040166,4284,Fennec,1.6,109.0,90.0,-5.0,260.0,0.4,5.0,1.3
62ee9620c437fde7e02dab13,blue,60bb483e6d9c1362119ca7cd,Sub-Saharan Africa,61731962f8090ec745288a9a,SkillSteal,3,0,1,1,268,0.0,381.0,371.91763,44.66,2104.0,525.0,1041.0,200.0,1063.0,325.0,12.0,2.0,82.0,25.0,160.0,0.0,374.0,28.57,8.417052,23.66,6.9705095,102.89,125.91,46.36,62.99,30.427326,37.234955,13.709892,18.627829,1479.0,494055.0,45.71,124.5,189.52,221.12,126.88,11.73,9.33,88.0,0.11,64.304344,52.683956,34.60929,12.706752,61.468323,35.270897,3.260779,2811.0,2563.0,3139.0,3641.0,153.86,126.14,79.72,226.89,132.84,244.01,115.72,70.2,128.2,1.0,121.8,126.6,42.772156,22.161682,35.066162,63.072308,36.927696,67.831436,32.16857,20.68173,37.769203,35.88369,37.297825,4.0,0.0,25.0,0.6828858303885822,FALSE,TRUE,steam,76561198049806548,4284,Fennec,1.4,110.0,100.0,-5.0,270.0,0.4,8.0,1.6
62ee9620c437fde7e02dab13,orange,621cd6a8c437fde7e02d129b,Asia-Pacific North,5f3d8fdd95f40596eae23f8f,Maxeew,4,1,2,1,475,25.0,470.0,436.2608,43.55,2468.0,834.0,1921.0,576.0,547.0,258.0,21.0,6.0,48.0,22.0,192.0,29.0,276.0,58.79,17.320213,19.96,5.8804464,154.19,77.56,42.89,58.96,46.220024,23.2494,12.856714,17.67386,1580.0,523679.0,64.99,137.54,154.0,163.97,163.99,28.57,7.83,88.0,0.09,68.695656,43.194126,38.5774,18.228481,45.990517,45.996124,8.0133505,2495.0,1790.0,3027.0,3681.0,134.35,122.98,99.2,205.64,150.89,245.53,111.0,80.1,140.0,2.0,144.2,85.4,37.682667,27.823746,34.49359,57.678177,42.321823,68.86658,31.133425,23.598387,41.245617,42.482986,25.159828,0.0,1.0,100.0,1.4468778846868917,FALSE,FALSE,steam,76561198997404728,23,Octane,2.0,110.0,90.0,-5.0,260.0,0.5,7.0,1.2
62ee9620c437fde7e02dab13,orange,621cd6a8c437fde7e02d129b,Asia-Pacific North,6283a688c437fde7e02d6a13,Commutator,2,1,2,1,378,50.0,395.0,423.53357,43.29,2396.0,497.0,1689.0,363.0,707.0,134.0,21.0,4.0,62.0,12.0,328.0,36.0,312.0,44.45,13.095484,28.03,8.257962,134.15,92.46,41.59,69.38,39.738728,27.389065,12.320044,20.552164,1676.0,550360.0,62.93,166.13,124.73,203.8,129.18,20.81,8.58,80.0,0.11,72.86957,35.255375,46.957233,17.787388,57.604797,36.513184,5.882021,3156.0,3174.0,3156.0,3687.0,155.34,129.32,69.13,226.22,127.57,249.38,104.42,117.3,97.1,1.0,84.6,123.1,43.907402,19.539839,36.552757,63.941883,36.058113,70.48615,29.513851,34.557938,28.606783,24.924137,36.26668,1.0,2.0,100.0,1.450870060827191,FALSE,FALSE,steam,76561198286321709,4284,Fennec,1.0,110.0,110.0,-4.0,270.0,0.95,7.5,1.6
62ee9620c437fde7e02dab13,orange,621cd6a8c437fde7e02d129b,Asia-Pacific North,5f3d8fdd95f40596eae24148,LCT,1,0,1,0,156,0.0,515.0,531.18463,48.24,3005.0,796.0,2078.0,387.0,927.0,409.0,24.0,4.0,84.0,36.0,331.0,0.0,616.0,44.96,13.245736,17.35,5.1115108,155.91,55.0,67.58,64.34,45.477352,16.042938,19.712395,18.767319,1738.0,570506.0,106.22,124.44,123.0,187.2,151.24,15.23,8.47,96.0,0.09,75.565216,34.779167,35.186337,30.034496,52.930695,42.763027,4.306274,2994.0,3017.0,2980.0,3720.0,168.87,117.96,66.83,229.55,124.12,253.61,100.05,149.0,100.3,1.0,105.7,132.1,47.74925,18.89668,33.35407,64.905136,35.09486,71.71011,28.289883,43.89712,29.54954,31.140442,38.91819,0.0,2.0,0.0,0.20250557077321865,FALSE,FALSE,steam,76561198143210154,403,Dominus,1.0,110.0,100.0,-3.0,270.0,0.5,6.6,1.2
62ee983ac437fde7e02dab28,blue,60bb483e6d9c1362119ca7cd,Sub-Saharan Africa,60bb4abf6d9c1362119ca7d4,Snowyy,4,2,4,2,845,50.0,475.0,415.30988,41.68,2436.0,623.0,1752.0,374.0,684.0,249.0,20.0,5.0,60.0,23.0,234.0,125.0,427.0,40.16,11.411361,22.33,6.3450117,153.85,66.43,51.36,64.03,45.833706,19.79027,15.300741,19.075281,1616.0,548312.0,59.79,159.95,152.29,212.89,141.63,17.51,9.37,79.0,0.12,70.26087,40.934868,42.993843,16.071285,57.223877,38.069508,4.7066092,2831.0,2634.0,3094.0,3932.0,183.15,118.06,70.82,246.16,125.86,284.38,87.65,102.9,121.2,1.0,145.9,101.2,49.2299,19.036098,31.734,66.16848,33.831512,76.44007,23.559929,29.23877,34.438667,41.457108,28.755718,1.0,2.0,80.0,2.3560539515259222,TRUE,TRUE,steam,76561198409065326,4284,Fennec,2.0,110.0,90.0,-5.0,270.0,0.45,5.5,1.2
62ee983ac437fde7e02dab28,blue,60bb483e6d9c1362119ca7cd,Sub-Saharan Africa,61731962f8090ec745288a9a,SkillSteal,2,3,1,0,479,150.0,340.0,363.48138,44.19,2132.0,523.0,1212.0,274.0,920.0,249.0,15.0,3.0,80.0,22.0,292.0,25.0,224.0,37.79,10.737931,17.23,4.89586,123.45,126.54,50.29,58.58,34.400604,35.26166,14.013823,16.323915,1487.0,504135.0,49.9,133.75,188.25,228.03,131.46,12.4,11.37,121.0,0.09,64.652176,50.618446,35.96397,13.417585,61.31652,35.349167,3.3343194,3204.0,3375.0,3064.0,3750.0,167.71,139.76,64.42,235.99,135.9,273.34,98.55,109.1,117.8,1.0,101.4,107.4,45.09667,17.322327,37.581,63.456932,36.54306,73.50023,26.499771,31.000484,33.472565,28.812548,30.517433,3.0,2.0,60.0,2.0507682421125404,FALSE,TRUE,steam,76561198049806548,4284,Fennec,1.4,110.0,100.0,-5.0,270.0,0.4,8.0,1.6
62ee983ac437fde7e02dab28,blue,60bb483e6d9c1362119ca7cd,Sub-Saharan Africa,60bb4abf6d9c1362119ca7d3,Darth.,4,0,1,1,253,0.0,399.0,369.1075,43.47,2165.0,102.0,1694.0,0.0,471.0,102.0,20.0,0.0,41.0,9.0,307.0,0.0,441.0,64.0,18.185434,44.16,12.54795,146.25,54.67,51.56,85.09,43.32435,16.19516,15.273869,25.206623,1546.0,528971.0,54.14,145.93,174.85,218.65,139.6,16.68,5.57,70.0,0.08,67.21739,46.63662,38.92297,14.440414,58.317554,37.23362,4.4488306,3432.0,3529.0,3318.0,3978.0,187.27,115.98,71.68,246.04,128.88,281.84,93.09,149.2,107.2,1.0,98.9,152.6,49.947987,19.118235,30.933773,65.62467,34.375336,75.171364,24.828634,42.394794,30.460604,28.10218,43.3609,0.0,1.0,20.0,0.7177282609195769,FALSE,TRUE,steam,76561198401040166,4284,Fennec,1.6,109.0,90.0,-5.0,260.0,0.4,5.0,1.3
62ee983ac437fde7e02dab28,orange,621cd6a8c437fde7e02d129b,Asia-Pacific North,5f3d8fdd95f40596eae23f8f,Maxeew,6,2,0,0,408,33.33333333333333,463.0,471.40057,44.68,2765.0,444.0,2165.0,232.0,600.0,212.0,25.0,3.0,57.0,19.0,328.0,68.0,272.0,44.06,12.519535,22.6,6.421732,123.73,97.99,43.76,92.77,34.537334,27.352407,12.214933,25.895325,1610.0,545078.0,77.29,133.05,161.34,173.8,173.98,23.9,7.5,82.0,0.09,70.0,43.408306,35.79692,20.79477,46.760654,46.809086,6.4302626,2696.0,2516.0,2885.0,3812.0,164.49,115.86,91.32,222.86,148.81,236.27,135.4,95.8,136.3,3.0,140.6,93.0,44.257004,24.570185,31.172815,59.961796,40.038208,63.569836,36.430164,27.221323,38.729294,39.95113,26.42571,3.0,1.0,66.66666666666666,1.2597685494449633,FALSE,FALSE,steam,76561198997404728,23,Octane,2.0,110.0,90.0,-5.0,260.0,0.5,7.0,1.2
62ee983ac437fde7e02dab28,orange,621cd6a8c437fde7e02d129b,Asia-Pacific North,5f3d8fdd95f40596eae24148,LCT,2,1,0,2,398,50.0,490.0,513.6817,52.01,3013.0,428.0,2183.0,200.0,830.0,228.0,26.0,2.0,69.0,13.0,402.0,0.0,473.0,41.27,11.726764,34.97,9.936635,127.01,71.39,57.68,102.05,35.464775,19.934101,16.105883,28.49524,1665.0,564407.0,94.08,133.41,144.3,195.55,154.51,21.73,8.71,100.0,0.09,72.391304,38.81223,35.883156,25.304605,52.596893,41.558403,5.844697,3046.0,2925.0,3187.0,3614.0,177.55,123.05,71.2,246.62,125.17,250.28,121.52,117.2,107.5,0.0,105.2,110.7,47.75417,19.15008,33.095753,66.33315,33.66686,67.315765,32.68424,33.30208,30.545847,29.89231,31.45512,1.0,2.0,100.0,1.5514685245037219,FALSE,FALSE,steam,76561198143210154,4284,Fennec,1.0,110.0,100.0,-3.0,270.0,0.5,6.6,1.2
62ee983ac437fde7e02dab28,orange,621cd6a8c437fde7e02d129b,Asia-Pacific North,6283a688c437fde7e02d6a13,Commutator,2,0,2,0,228,0.0,432.0,454.52222,37.78,2666.0,721.0,1754.0,400.0,912.0,321.0,19.0,4.0,71.0,20.0,151.0,0.0,517.0,81.22,23.078453,21.03,5.9756203,199.13,64.5,41.96,57.28,54.876404,17.774961,11.56337,15.785268,1657.0,565341.0,68.19,165.3,141.51,206.16,153.87,14.97,7.9,71.0,0.11,72.04348,37.735996,44.08,18.184,54.976,41.032,3.992,3567.0,3526.0,3635.0,4039.0,195.27,109.56,70.17,255.93,119.07,260.61,114.39,145.8,102.4,2.0,104.0,148.7,52.072,18.712,29.216,68.248,31.752,69.495995,30.504,41.428696,29.096697,29.551332,42.25272,1.0,1.0,0.0,0.3725646274343231,FALSE,FALSE,steam,76561198286321709,4284,Fennec,1.0,110.0,110.0,-4.0,270.0,0.95,7.5,1.6
62ee9b84da9d7ca1c7bb3148,blue,60bb483e6d9c1362119ca7cd,Sub-Saharan Africa,60bb4abf6d9c1362119ca7d4,Snowyy,3,1,3,2,728,33.33333333333333,503.0,507.22656,45.05,4884.0,937.0,3669.0,625.0,1215.0,312.0,42.0,7.0,111.0,29.0,551.0,84.0,1030.0,74.62,12.916069,39.93,6.9115334,232.42,147.11,97.01,103.35,40.080013,25.368605,16.729034,17.822346,1626.0,918611.0,124.67,240.05,235.07,333.57,232.53,33.69,14.2,114.0,0.12,70.695656,39.19205,40.022343,20.785608,55.614468,38.76857,5.616966,2638.0,2260.0,2946.0,3487.0,319.1,169.01,111.69,418.95,180.85,456.06,143.73,215.5,159.3,2.0,198.9,171.5,53.20107,18.621208,28.177727,69.848274,30.151714,76.03661,23.963388,37.301163,27.573435,34.42785,29.685148,2.0,1.0,60.0,1.8071528247787458,TRUE,TRUE,steam,76561198409065326,4284,Fennec,2.0,110.0,90.0,-5.0,270.0,0.45,5.5,1.2
62ee9b84da9d7ca1c7bb3148,blue,60bb483e6d9c1362119ca7cd,Sub-Saharan Africa,60bb4abf6d9c1362119ca7d3,Darth.,5,2,1,3,723,40.0,455.0,445.95227,46.38,4294.0,1274.0,3429.0,990.0,865.0,284.0,39.0,10.0,76.0,25.0,480.0,9.0,889.0,95.37,16.507711,54.06,9.357312,224.67,109.08,110.32,133.29,38.91333,18.892893,19.107662,23.086115,1579.0,896293.0,111.7,232.45,256.94,348.04,218.2,34.86,11.2,123.0,0.09,68.652176,42.745678,38.671413,18.582907,57.900517,36.300117,5.799368,2926.0,3068.0,2824.0,3676.0,290.77,189.6,120.72,381.65,219.44,431.36,169.73,209.8,214.4,2.0,192.3,210.2,48.373787,20.083515,31.5427,63.492992,36.507015,71.76297,28.237038,36.31454,37.110764,33.285446,36.383778,2.0,1.0,100.0,2.353873872760416,FALSE,TRUE,steam,76561198401040166,23,Octane,1.6,109.0,90.0,-5.0,260.0,0.4,5.0,1.3
62ee9b84da9d7ca1c7bb3148,blue,60bb483e6d9c1362119ca7cd,Sub-Saharan Africa,61731962f8090ec745288a9a,SkillSteal,4,2,3,0,661,50.0,348.0,346.66714,46.94,3338.0,725.0,1887.0,365.0,1451.0,360.0,22.0,4.0,127.0,32.0,333.0,38.0,494.0,48.59,8.410503,45.56,7.886037,182.93,138.3,156.34,99.92,31.676739,23.948467,27.07233,17.302464,1426.0,806202.0,60.04,223.09,317.1,379.49,201.9,18.83,16.71,170.0,0.1,62.0,52.82975,37.16742,10.002832,63.225147,33.637665,3.137183,2943.0,2799.0,3113.0,3499.0,271.64,210.61,117.98,387.29,212.84,404.68,195.54,147.7,197.6,0.0,177.5,196.8,45.255985,19.655798,35.088215,64.53435,35.46565,67.42195,32.578056,25.565577,34.20283,30.723696,34.064358,0.0,1.0,40.0,1.555328116884805,FALSE,TRUE,steam,76561198049806548,4284,Fennec,1.4,110.0,100.0,-5.0,270.0,0.4,8.0,1.6
62ee9b84da9d7ca1c7bb3148,orange,621cd6a8c437fde7e02d129b,Asia-Pacific North,6283a688c437fde7e02d6a13,Commutator,3,0,6,3,762,0.0,368.0,389.76685,44.39,3753.0,388.0,2556.0,98.0,1197.0,290.0,29.0,1.0,105.0,25.0,352.0,6.0,416.0,108.31,18.747513,32.66,5.65316,252.13,131.15,83.32,125.62,42.573704,22.145483,14.069096,21.21171,1551.0,881700.0,74.71,273.55,252.87,334.5,250.83,15.8,12.6,116.0,0.11,67.434784,42.065777,45.50596,12.42826,55.645203,41.726414,2.6283832,3049.0,3220.0,2856.0,3644.0,300.97,181.99,118.17,394.91,206.22,439.62,161.51,241.6,159.8,2.0,167.6,241.4,50.06737,19.657978,30.274649,65.69461,34.30539,73.13226,26.867731,41.818844,27.65998,29.010092,41.784225,2.0,1.0,75.0,1.9859001366250093,FALSE,FALSE,steam,76561198286321709,4284,Fennec,1.0,110.0,110.0,-4.0,270.0,0.95,7.5,1.6
62ee9b84da9d7ca1c7bb3148,orange,621cd6a8c437fde7e02d129b,Asia-Pacific North,5f3d8fdd95f40596eae24148,LCT,5,3,1,0,687,60.0,458.0,437.4362,46.45,4212.0,959.0,2992.0,545.0,1220.0,414.0,33.0,6.0,107.0,36.0,300.0,54.0,755.0,89.22,15.443201,37.64,6.5151544,249.89,117.66,103.64,106.1,43.28674,20.381437,17.952848,18.378979,1614.0,905145.0,125.69,233.59,235.78,319.98,242.91,32.17,12.1,135.0,0.09,70.17391,39.622894,39.254864,21.12224,53.77273,40.821095,5.406177,2824.0,2499.0,3151.0,3483.0,257.74,197.3,140.02,355.39,239.67,431.38,163.69,169.7,193.8,1.0,179.0,187.9,43.31328,23.530401,33.15632,59.72339,40.27661,72.49231,27.507689,29.373585,33.545082,30.983332,32.523846,1.0,3.0,75.0,1.796842360261048,FALSE,FALSE,steam,76561198143210154,4284,Fennec,1.0,110.0,100.0,-3.0,270.0,0.5,6.6,1.2
62ee9b84da9d7ca1c7bb3148,orange,621cd6a8c437fde7e02d129b,Asia-Pacific North,5f3d8fdd95f40596eae23f8f,Maxeew,4,1,1,0,416,25.0,436.0,472.9545,49.23,4554.0,1220.0,3458.0,864.0,1096.0,356.0,43.0,11.0,99.0,33.0,780.0,140.0,520.0,54.79,9.483669,60.39,10.45298,219.55,115.66,93.51,149.67,37.958817,19.996887,16.167292,25.877003,1584.0,901157.0,116.8,229.62,255.64,315.48,251.14,35.44,13.86,158.0,0.09,68.86957,42.460884,38.139057,19.40006,52.400097,41.71345,5.886456,2616.0,2452.0,2784.0,3476.0,239.29,212.94,149.83,340.14,261.92,405.67,196.39,169.0,214.9,2.0,222.0,148.1,39.74521,24.886225,35.36857,56.496025,43.503967,67.380325,32.61967,29.25242,37.197308,38.426254,25.634815,0.0,0.0,25.0,0.8829819563841532,FALSE,FALSE,steam,76561198997404728,4284,Fennec,2.0,110.0,90.0,-5.0,260.0,0.5,7.0,1.2
62eff3ebc437fde7e02dabec,blue,62c31e31c437fde7e02da193,North America,5f6a65e5a882dc387d010529,dreaz,5,2,0,0,372,40.0,509.0,545.43774,49.15,2956.0,802.0,2250.0,599.0,706.0,203.0,24.0,6.0,63.0,17.0,156.0,0.0,657.0,53.8,16.54519,18.37,5.6493526,115.83,78.37,54.78,84.28,34.756645,23.516174,16.437616,25.289562,1709.0,550467.0,68.82,163.85,104.17,182.57,125.55,28.73,8.98,92.0,0.1,74.304344,30.92566,48.64327,20.431063,54.199196,37.271782,8.529018,2969.0,2743.0,3258.0,3818.0,134.31,127.02,75.51,205.87,130.98,241.08,95.77,88.5,122.6,0.0,113.7,102.2,39.87353,22.417171,37.709297,61.11623,38.883778,71.56895,28.431051,27.216532,37.703354,34.966324,31.429712,0.0,0.0,100.0,1.3120447987096868,TRUE,TRUE,steam,76561198796238714,23,Octane,1.95,110.0,100.0,-5.0,270.0,0.4,8.0,1.2
62eff3ebc437fde7e02dabec,blue,62c31e31c437fde7e02da193,North America,5f3d8fdd95f40596eae23d91,Allushin,3,0,0,2,252,0.0,453.0,472.18375,46.71,2559.0,852.0,1846.0,567.0,713.0,285.0,21.0,6.0,58.0,18.0,257.0,18.0,409.0,48.36,14.87222,34.86,10.720546,121.64,92.94,51.76,65.35,36.6728,28.02014,15.604932,19.702131,1574.0,506361.0,56.91,137.96,141.9,182.73,125.66,28.39,6.47,76.0,0.09,68.434784,42.135582,40.96565,16.898775,54.25797,37.312187,8.429834,2836.0,2699.0,3006.0,3927.0,131.39,114.99,90.39,196.09,140.69,234.73,102.05,98.2,120.4,0.0,120.3,102.8,39.01476,26.840277,34.144966,58.224953,41.775047,69.69832,30.301682,30.199587,37.026783,36.996033,31.614231,3.0,0.0,100.0,1.0384888888900279,FALSE,TRUE,steam,76561198341071770,4284,Fennec,1.3,110.0,100.0,-5.0,270.0,0.45,4.6,1.2
62eff3ebc437fde7e02dabec,blue,62c31e31c437fde7e02da193,North America,5f99caa2786e9eb85284bf05,mist,2,0,1,0,188,0.0,391.0,412.95322,49.02,2238.0,566.0,1494.0,359.0,744.0,207.0,18.0,4.0,56.0,18.0,306.0,40.0,396.0,32.32,9.939416,33.28,10.234646,103.24,69.77,59.9,91.86,31.788649,21.482893,18.44382,28.28463,1570.0,496198.0,54.55,132.54,143.62,205.86,108.14,16.7,9.38,75.0,0.13,68.26087,43.42778,40.07741,16.494816,62.24977,32.700333,5.0498943,3163.0,2998.0,3357.0,3847.0,165.74,99.2,65.77,212.46,118.25,270.57,60.14,141.9,79.6,1.0,88.5,123.6,50.116413,19.887512,29.996067,64.24359,35.7564,81.81488,18.185116,43.638706,24.479502,27.216532,38.010883,0.0,2.0,0.0,0.26745252247081613,FALSE,TRUE,steam,"7,65612E+16",23,Octane,1.3,109.0,100.0,-3.0,270.0,0.4,4.6,1.2
