color,team_region,player_tag,core_shots,core_goals,core_saves,core_assists,core_score,core_shooting_percentage,positioning_avg_distance_to_ball,demo_inflicted,demo_taken,winner,car_name
blue,Europe,Extra,0,0,2,0,228,0.0,2645.0,0.0,2.0,TRUE,Fennec
blue,Europe,M0nkey M00n,2,0,0,1,190,0.0,2856.0,0.0,1.0,TRUE,Octane
orange,North America,Chicago,2,0,2,0,299,0.0,2832.0,4.0,1.0,FALSE,Octane
orange,North America,JKnaps,1,0,1,0,236,0.0,2608.0,1.0,0.0,FALSE,Fennec
orange,North America,Atomic,0,0,1,0,166,0.0,2979.0,2.0,0.0,FALSE,Octane
blue,Europe,Seikoo,0,0,3,1,446,0.0,2762.0,1.0,1.0,FALSE,Fennec
blue,Europe,Extra,2,1,0,0,308,50.0,2476.0,2.0,1.0,FALSE,Fennec
blue,Europe,M0nkey M00n,1,0,2,0,282,0.0,2553.0,0.0,1.0,FALSE,Octane
orange,North America,Atomic,5,1,2,0,364,20.0,2717.0,0.0,1.0,TRUE,Octane
orange,North America,Chicago,1,1,0,0,250,100.0,2668.0,3.0,0.0,TRUE,Octane
orange,North America,JKnaps,4,0,0,1,206,0.0,2792.0,0.0,2.0,TRUE,Fennec
blue,Europe,Extra,3,2,1,0,412,66.66666666666666,2385.0,1.0,0.0,TRUE,Fennec
blue,Europe,M0nkey M00n,4,1,0,2,400,25.0,2803.0,0.0,2.0,TRUE,Octane
blue,Europe,Seikoo,3,0,2,1,325,0.0,2604.0,1.0,1.0,TRUE,Fennec
orange,North America,JKnaps,2,0,3,0,412,0.0,2700.0,1.0,1.0,FALSE,Fennec
orange,North America,Chicago,2,0,2,0,294,0.0,2638.0,1.0,0.0,FALSE,Octane
orange,North America,Atomic,1,0,0,0,88,0.0,2571.0,1.0,1.0,FALSE,Octane
